cartodb_id,the_geom,id,id_1,highway,height,lamp_count,lamp_height,lamp_light,lamp_lit,lamp_shape,lamp_tilt,lit,light_colour,light_count,light_lit,light_method,light_shape,light_tilt,support,_natural,amenity
553,0101000020E6100000C6CE801F7AD70DC0D141F2295B394440,node/3718369237,node/3718369237,street_lamp,,,,,,,,yes,,,,,,,,,
554,0101000020E61000009A305008D3D60DC04E2F8C4F5C394440,node/3718369238,node/3718369238,street_lamp,,,,,,,,yes,,,,,,,,,
555,0101000020E6100000495E9D6340D60DC065B3D9475D394440,node/3718369239,node/3718369239,street_lamp,,,,,,,,yes,,,,,,,,,
556,0101000020E610000088AAA97697D50DC0051B32795E394440,node/3718369240,node/3718369240,street_lamp,,,,,,,,,,,,,,,,,
557,0101000020E61000004A4C61EF0FD50DC07646A5225F394440,node/3718369241,node/3718369241,street_lamp,,,,,,,,,,,,,,,,,
558,0101000020E6100000D78D2DBAABDD0DC09604A8A965394440,node/3718369242,node/3718369242,street_lamp,,,,,,,,,,,,,,,,,
559,0101000020E610000082E15CC30CDD0DC001FD193966394440,node/3718369243,node/3718369243,street_lamp,,,,,,,,,,,,,,,,,
560,0101000020E61000004CE8894226D40DC0DD68B6E166394440,node/3718369244,node/3718369244,street_lamp,,,,,,,,,,,,,,,,,
561,0101000020E61000004E66176767DC0DC0EFD3A70B67394440,node/3718369245,node/3718369245,street_lamp,,,,,,,,,,,,,,,,,
562,0101000020E61000003FD69D38CADB0DC0AD9C627A67394440,node/3718369246,node/3718369246,street_lamp,,,,,,,,,,,,,,,,,
563,0101000020E6100000BD0BA540B0D40DC04078A3456C394440,node/3718369248,node/3718369248,street_lamp,,,,,,,,,,,,,,,,,
564,0101000020E610000082DD55B4DED40DC0293119D874394440,node/3718369249,node/3718369249,street_lamp,,,,,,,,,,,,,,,,,
565,0101000020E6100000650B9CC7BCD90DC0FF637CF376394440,node/3718369250,node/3718369250,street_lamp,,,,,,,,,,,,,,,,,
566,0101000020E610000098141F9F90DD0DC06FBD01C177394440,node/3718369251,node/3718369251,street_lamp,,,,,,,,,,,,,,,,,
567,0101000020E6100000EA27525040D90DC01CEDB8E177394440,node/3718369252,node/3718369252,street_lamp,,,,,,,,,,,,,,,,,
568,0101000020E610000010B754EFBAD80DC075D65D8F78394440,node/3718369253,node/3718369253,street_lamp,,,,,,,,,,,,,,,,,
569,0101000020E6100000A2F20A9F08DD0DC08D463EAF78394440,node/3718369254,node/3718369254,street_lamp,,,,,,,,,,,,,,,,,
570,0101000020E61000008BDC2E8F90DC0DC0FD9FC37C79394440,node/3718369255,node/3718369255,street_lamp,,,,,,,,,,,,,,,,,
571,0101000020E610000002A557B906DC0DC05689682A7A394440,node/3718369256,node/3718369256,street_lamp,,,,,,,,,,,,,,,,,
572,0101000020E61000008FA9166C7ED70DC01AB336D77A394440,node/3718369257,node/3718369257,street_lamp,,,,,,,,,,,,,,,,,
573,0101000020E6100000E4C0069F41DE0DC0DF0A17A87B394440,node/3718369258,node/3718369258,street_lamp,,,,,,,,,,,,,,,,,
574,0101000020E6100000FC5470D3FAD60DC0E46B2AE67B394440,node/3718369259,node/3718369259,street_lamp,,,,,,,,,,,,,,,,,
575,0101000020E6100000AC860ECBB0DB0DC025F95B4C7D394440,node/3718369260,node/3718369260,street_lamp,,,,,,,,,,,,,,,,,
576,0101000020E6100000F71E2E39EED40DC05BDE0B827D394440,node/3718369261,node/3718369261,street_lamp,,,,,,,,,,,,,,,,,
577,0101000020E6100000B439CE6DC2DD0DC072D8220E7E394440,node/3718369262,node/3718369262,street_lamp,,,,,,,,,,,,,,,,,
578,0101000020E6100000CAE8DBDD5EDD0DC01E92109B7E394440,node/3718369263,node/3718369263,street_lamp,,,,,,,,,,,,,,,,,
579,0101000020E6100000EEC38BCFAEDC0DC0FF441B3680394440,node/3718369264,node/3718369264,street_lamp,,,,,,,,,,,,,,,,,
580,0101000020E610000085C0368710DC0DC03B43273A81394440,node/3718369265,node/3718369265,street_lamp,,,,,,,,,,,,,,,,,
581,0101000020E61000005E4B7E7A22DE0DC058CC632882394440,node/3718369266,node/3718369266,street_lamp,,,,,,,,,,,,,,,,,
582,0101000020E61000000BDC700E8DDD0DC0CEDCE80885394440,node/3718369267,node/3718369267,street_lamp,,,,,,,,,,,,,,,,,
583,0101000020E6100000DAC4C9FD0ED50DC0CE94319985394440,node/3718369268,node/3718369268,street_lamp,,,,,,,,,,,,,,,,,
584,0101000020E6100000EFC2D66CE5D50DC0E5D6FF9485394440,node/3718369269,node/3718369269,street_lamp,,,,,,,,,,,,,,,,,
585,0101000020E61000002BC36E8E29DE0DC021C19EC085394440,node/3718369270,node/3718369270,street_lamp,,,,,,,,,,,,,,,,,
586,0101000020E61000008DCF0946CADB0DC09290ED2186394440,node/3718369271,node/3718369271,street_lamp,,,,,,,,,,,,,,,,,
587,0101000020E6100000BE2C921BEADC0DC08C8BFE2B86394440,node/3718369272,node/3718369272,street_lamp,,,,,,,,,,,,,,,,,
588,0101000020E6100000CA3D135097DB0DC073D3669C86394440,node/3718369273,node/3718369273,street_lamp,,,,,,,,,,,,,,,,,
589,0101000020E610000008AC1C5A64DB0DC0EBD5B61787394440,node/3718369274,node/3718369274,street_lamp,,,,,,,,,,,,,,,,,
590,0101000020E61000004D2954DC5DDC0DC0CD8EF92587394440,node/3718369275,node/3718369275,street_lamp,,,,,,,,,,,,,,,,,
591,0101000020E6100000F820BA5631DB0DC0CC18309287394440,node/3718369276,node/3718369276,street_lamp,,,,,,,,,,,,,,,,,
592,0101000020E6100000EC5CBD2FD3DB0DC03D1059A489394440,node/3718369277,node/3718369277,street_lamp,,,,,,,,,,,,,,,,,
593,0101000020E6100000E3981BC2E7DD0DC0423D224B8B394440,node/3718369278,node/3718369278,street_lamp,,,,,,,,,,,,,,,,,
594,0101000020E6100000FA08A12875DE0DC0B30C71AC8B394440,node/3718369279,node/3718369279,street_lamp,,,,,,,,,,,,,,,,,
595,0101000020E61000008C5DEC0786DD0DC077AC08ED8B394440,node/3718369280,node/3718369280,street_lamp,,,,,,,,,,,,,,,,,
596,0101000020E610000027E5492DEFD50DC094AB0E6F8C394440,node/3718369281,node/3718369281,street_lamp,,,,,,,,,,,,,,,,,
597,0101000020E61000006C5CFFAECFDC0DC0ED94B31C8D394440,node/3718369282,node/3718369282,street_lamp,,,,,,,,,,,,,,,,,
598,0101000020E6100000A4F908A128D50DC07BBF2C488E394440,node/3718369283,node/3718369283,street_lamp,,,,,,,,,,,,,,,,,
599,0101000020E61000005761E932EBDB0DC0268117C792394440,node/3718369284,node/3718369284,street_lamp,,,,,,,,,,,,,,,,,
601,0101000020E61000000380194284DE0DC008AAEBF593394440,node/3718369286,node/3718369286,street_lamp,,,,,,,,,,,,,,,,,
602,0101000020E610000049CA277513D60DC07D303A6A96394440,node/3718369288,node/3718369288,street_lamp,,,,,,,,,,,,,,,,,
603,0101000020E61000005ABADD2637D50DC029EA27F796394440,node/3718369289,node/3718369289,street_lamp,,,,,,,,,,,,,,,,,
604,0101000020E610000021F6532D33D60DC0DF67017F9D394440,node/3718369291,node/3718369291,street_lamp,,,,,,,,,,,,,,,,,
605,0101000020E6100000AB055152BBDA0DC044E5BA849E394440,node/3718369292,node/3718369292,street_lamp,,,,,,,,,,,,,,,,,
606,0101000020E61000002F698CD651D50DC0619C09979F394440,node/3718369293,node/3718369293,street_lamp,,,,,,,,,,,,,,,,,
607,0101000020E6100000C8F6104361D60DC0952D9276A3394440,node/3718369300,node/3718369300,street_lamp,,,,,,,,,,,,,,,,,
608,0101000020E61000009B5D521097E70DC0AC0D04B7A4394440,node/3718369303,node/3718369303,street_lamp,,,,,,,,,,,,,,,,,
609,0101000020E6100000E1890FA26BD50DC0FD135CACA8394440,node/3718369305,node/3718369305,street_lamp,,,,,,,,,,,,,,,,,
610,0101000020E6100000834E63D6E6DA0DC0C67E60D8AB394440,node/3718369308,node/3718369308,street_lamp,,,,,,,,,,,,,,,,,
611,0101000020E610000059BFF451A1D50DC09ACEA9BFB9394440,node/3718369317,node/3718369317,street_lamp,,,,,,,,,,,,,,,,,
612,0101000020E61000006731C22511DB0DC00BDA3FAABC394440,node/3718369318,node/3718369318,street_lamp,,,,,,,,,,,,,,,,,
613,0101000020E6100000330BFEC8BED50DC0619797B2C2394440,node/3718370025,node/3718370025,street_lamp,,,,,,,,,,,,,,,,,
614,0101000020E6100000D8942BBCCBE50DC02AC01CE2C4394440,node/3718370027,node/3718370027,street_lamp,,,,,,,,,,,,,,,,,
615,0101000020E610000063F19BC24AE50DC01CBE3BE8C8394440,node/3718370029,node/3718370029,street_lamp,,,,,,,,,,,,,,,,,
616,0101000020E610000086FB6DF4D6D50DC02D095053CB394440,node/3718370037,node/3718370037,street_lamp,,,,,,,,,,,,,,,,,
617,0101000020E6100000E4303D06D0E40DC06749DB53CD394440,node/3718370042,node/3718370042,street_lamp,,,,,,,,,,,,,,,,,
618,0101000020E6100000C4FC265EAFDA0DC07F15E0BBCD394440,node/3718370043,node/3718370043,street_lamp,,,,,,,,,,,,,,,,,
619,0101000020E6100000FE89DBB28DD90DC06C8A11D3CF394440,node/3718370047,node/3718370047,street_lamp,,,,,,,,,,,,,,,,,
620,0101000020E61000002D4E6B894BE40DC0A1698995D1394440,node/3718370051,node/3718370051,street_lamp,,,,,,,,,,,,,,,,,
621,0101000020E61000002373767CC5E40DC05F0432E0D1394440,node/3718370053,node/3718370053,street_lamp,,,,,,,,,,,,,,,,,
622,0101000020E61000007E0D77E4FED90DC0A6C46460D3394440,node/3718370057,node/3718370057,street_lamp,,,,,,,,,,,,,,,,,
623,0101000020E610000025C56C6EF1D50DC0648D1FCFD3394440,node/3718370060,node/3718370060,street_lamp,,,,,,,,,,,,,,,,,
624,0101000020E61000003D15CB8866D90DC0A5AABF14D4394440,node/3718370061,node/3718370061,street_lamp,,,,,,,,,,,,,,,,,
625,0101000020E610000018A600625CDB0DC0B1E2AF24D4394440,node/3718370063,node/3718370063,street_lamp,,,,,,,,,,,,,,,,,
626,0101000020E6100000355F251FBBDB0DC0AA4D524FD5394440,node/3718370069,node/3718370069,street_lamp,,,,,,,,,,,,,,,,,
627,0101000020E6100000EEEE5C73A2D80DC0A576757DD5394440,node/3718370070,node/3718370070,street_lamp,,,,,,,,,,,,,,,,,
628,0101000020E6100000A353573ECBE30DC0E6C127E7D5394440,node/3718370077,node/3718370077,street_lamp,,,,,,,,,,,,,,,,,
629,0101000020E61000003B1C5DA5BBDB0DC0BC708C09D6394440,node/3718370078,node/3718370078,street_lamp,,,,,,,,,,,,,,,,,
630,0101000020E6100000EE7085C146E30DC0AEB6627FD9394440,node/3718370099,node/3718370099,street_lamp,,,,,,,,,,,,,,,,,
631,0101000020E6100000EEAFC33D3BE50DC0FBAFCE8CD9394440,node/3718370100,node/3718370100,street_lamp,,,,,,,,,,,,,,,,,
632,0101000020E6100000DEF137EB9DDB0DC0FB7B84F5DA394440,node/3718370107,node/3718370107,street_lamp,,,,,,,,,,,,,,,,,
633,0101000020E6100000A57BE761B2E20DC02F478FDFDB394440,node/3718370113,node/3718370113,street_lamp,,,,,,,,,,,,,,,,,
634,0101000020E6100000E45E605628E20DC0E26190AADC394440,node/3718370116,node/3718370116,street_lamp,,,,,,,,,,,,,,,,,
635,0101000020E61000003C13F5DD08D60DC0E71EC830DD394440,node/3718370117,node/3718370117,street_lamp,,,,,,,,,,,,,,,,,
636,0101000020E61000008CD4207134DC0DC065DE4F32DE394440,node/3718370123,node/3718370123,street_lamp,,,,,,,,,,,,,,,,,
637,0101000020E610000056236019C0E00DC05902846ADE394440,node/3718370125,node/3718370125,street_lamp,,,,,,,,,,,,,,,,,
638,0101000020E610000058ADA7B118E00DC082AF4390DE394440,node/3718370126,node/3718370126,street_lamp,,,,,,,,,,,,,,,,,
639,0101000020E6100000A358B8F64FE10DC0DAE09FADDE394440,node/3718370127,node/3718370127,street_lamp,,,,,,,,,,,,,,,,,
640,0101000020E610000055AA9F92CEDB0DC0BE99E2BBDE394440,node/3718370128,node/3718370128,street_lamp,,,,,,,,,,,,,,,,,
641,0101000020E6100000B827486C77DF0DC02878AFFFDF394440,node/3718370136,node/3718370136,street_lamp,,,,,,,,,,,,,,,,,
642,0101000020E610000043D4337337DE0DC028165344E1394440,node/3718370141,node/3718370141,street_lamp,,,,,,,,,,,,,,,,,
643,0101000020E6100000A029E0432EDD0DC051A96D1EE2394440,node/3718370147,node/3718370147,street_lamp,,,,,,,,,,,,,,,,,
644,0101000020E61000001B5F20ADD6DE0DC080B74082E2394440,node/3718370151,node/3718370151,street_lamp,,,,,,,,,,,,,,,,,
645,0101000020E61000004E4EA37F38DE0DC0D3DD7536E4394440,node/3718370158,node/3718370158,street_lamp,,,,,,,,,,,,,,,,,
646,0101000020E6100000E3219DCB1EE20DC06DE4BA29E5394440,node/3718370160,node/3718370160,street_lamp,,,,,,,,,,,,,,,,,
647,0101000020E61000006F067FBF98DD0DC0CC481861E5394440,node/3718370161,node/3718370161,street_lamp,,,,,,,,,,,,,,,,,
648,0101000020E6100000977B9285F9DC0DC079A6E1A5E5394440,node/3718370162,node/3718370162,street_lamp,,,,,,,,,,,,,,,,,
649,0101000020E6100000165FFE5426D60DC04F8358ECE5394440,node/3718370163,node/3718370163,street_lamp,,,,,,,,,,,,,,,,,
650,0101000020E610000001A1F5F065E20DC0344987E2E9394440,node/3718370168,node/3718370168,street_lamp,,,,,,,,,,,,,,,,,
651,0101000020E61000006F795160A6D20DC02623C21AC2384440,node/3720002577,node/3720002577,street_lamp,,,,,,,,yes,,,,,,,,,
652,0101000020E6100000C5F0C7A30AD50DC0B319F1AEC4384440,node/3720002578,node/3720002578,street_lamp,,,,,,,,yes,,,,,,,,,
653,0101000020E6100000BDBC4A8803D20DC017A5DF19C8384440,node/3720002579,node/3720002579,street_lamp,,,,,,,,yes,,,,,,,,,
654,0101000020E6100000D67C4BEFD1D10DC07E99DEB4CF384440,node/3720002582,node/3720002582,street_lamp,,,,,,,,yes,,,,,,,,,
655,0101000020E610000034D4CD6A26D40DC0760481DFD0384440,node/3720002583,node/3720002583,street_lamp,,,,,,,,yes,,,,,,,,,
656,0101000020E610000014E69887A7D20DC0D51AEF33D3384440,node/3720002584,node/3720002584,street_lamp,,,,,,,,yes,,,,,,,,,
657,0101000020E6100000FB912232ACD20DC02C20FEABD8384440,node/3720002585,node/3720002585,street_lamp,,,,,,,,yes,,,,,,,,,
658,0101000020E61000000CDEA1725DD20DC067327788DA384440,node/3720002586,node/3720002586,street_lamp,,,,,,,,yes,,,,,,,,,
659,0101000020E6100000A6E210BB00D50DC01702CAF0E9384440,node/3720002592,node/3720002592,street_lamp,,,,,,,,yes,,,,,,,,,
660,0101000020E61000004FE1AD98B6D40DC0CFC59569EA384440,node/3720002597,node/3720002597,street_lamp,,,,,,,,yes,,,,,,,,,
661,0101000020E61000000277A04E79D40DC01D1B26BFEA384440,node/3720002599,node/3720002599,street_lamp,,,,,,,,yes,,,,,,,,,
662,0101000020E6100000D11B936A44D50DC0407B3F7FEB384440,node/3720002603,node/3720002603,street_lamp,,,,,,,,yes,,,,,,,,,
663,0101000020E6100000DB8DF458E9D40DC0CE716E13EE384440,node/3720002609,node/3720002609,street_lamp,,,,,,,,yes,,,,,,,,,
664,0101000020E6100000F7065F984CD50DC0C1F1C693EE384440,node/3720002613,node/3720002613,street_lamp,,,,,,,,yes,,,,,,,,,
665,0101000020E61000005109997510D50DC0C7DC103EEF384440,node/3720002615,node/3720002615,street_lamp,,,,,,,,yes,,,,,,,,,
666,0101000020E6100000EC037FAE6CD50DC0EF5586CCF0384440,node/3720002617,node/3720002617,street_lamp,,,,,,,,yes,,,,,,,,,
667,0101000020E6100000614557337CD50DC0E936F28AF1384440,node/3720002619,node/3720002619,street_lamp,,,,,,,,yes,,,,,,,,,
668,0101000020E61000009625F03D12D50DC07D24DBAFF1384440,node/3720002620,node/3720002620,street_lamp,,,,,,,,yes,,,,,,,,,
669,0101000020E610000006EC6AF294D50DC00CD98A47F3384440,node/3720002621,node/3720002621,street_lamp,,,,,,,,yes,,,,,,,,,
670,0101000020E6100000C6843D9237D50DC0BF219E36F4384440,node/3720002622,node/3720002622,street_lamp,,,,,,,,yes,,,,,,,,,
671,0101000020E6100000CCA0359AB7D50DC046A34CB4F5384440,node/3720002623,node/3720002623,street_lamp,,,,,,,,yes,,,,,,,,,
672,0101000020E6100000FBC09F2B5BD50DC01D380C8BF6384440,node/3720009625,node/3720009625,street_lamp,,,,,,,,yes,,,,,,,,,
673,0101000020E61000006BEE8DC646D50DC0286AC427F8384440,node/3720009626,node/3720009626,street_lamp,,,,,,,,yes,,,,,,,,,
674,0101000020E6100000B5E32B26DBD50DC0B724AC32F8384440,node/3720009627,node/3720009627,street_lamp,,,,,,,,yes,,,,,,,,,
675,0101000020E6100000906DCFE27BD50DC0C2B8C08AF8384440,node/3720009628,node/3720009628,street_lamp,,,,,,,,yes,,,,,,,,,
676,0101000020E61000002A9F8AC0FDD50DC080A955AAFA384440,node/3720009629,node/3720009629,street_lamp,,,,,,,,yes,,,,,,,,,
677,0101000020E61000003F2EBB719CD50DC0B460F3BBFA384440,node/3720009630,node/3720009630,street_lamp,,,,,,,,yes,,,,,,,,,
678,0101000020E61000005DB00A8AD5D50DC04343B577FC384440,node/3720009632,node/3720009632,street_lamp,,,,,,,,yes,,,,,,,,,
679,0101000020E6100000F4F0AF2F23D60DC090227C39FD384440,node/3720009633,node/3720009633,street_lamp,,,,,,,,yes,,,,,,,,,
680,0101000020E6100000A4F1553C3FD60DC07C21E4BCFF384440,node/3720009634,node/3720009634,street_lamp,,,,,,,,yes,,,,,,,,,
681,0101000020E6100000FCBBE3B963D60DC02E1C08C902394440,node/3720009635,node/3720009635,street_lamp,,,,,,,,yes,,,,,,,,,
682,0101000020E6100000790F86F01ED60DC0DA2BE22A05394440,node/3720009636,node/3720009636,street_lamp,,,,,,,,yes,,,,,,,,,
683,0101000020E6100000CAAA63F08BD60DC08C60884105394440,node/3720009637,node/3720009637,street_lamp,,,,,,,,yes,,,,,,,,,
684,0101000020E61000004261AB5F44D60DC04F0E55E707394440,node/3720009638,node/3720009638,street_lamp,,,,,,,,yes,,,,,,,,,
685,0101000020E6100000250C5E4FCFD60DC0723A24100A394440,node/3720009639,node/3720009639,street_lamp,,,,,,,,yes,,,,,,,,,
686,0101000020E61000000AB3D0CE69D60DC0EF4163810A394440,node/3720009640,node/3720009640,street_lamp,,,,,,,,yes,,,,,,,,,
687,0101000020E61000007DD6EBCCF3D60DC05F398C930C394440,node/3720009641,node/3720009641,street_lamp,,,,,,,,yes,,,,,,,,,
688,0101000020E6100000D404F63D8FD60DC011F868160D394440,node/3720009642,node/3720009642,street_lamp,,,,,,,,yes,,,,,,,,,
689,0101000020E6100000A3FB839213D70DC03424383F0F394440,node/3720009643,node/3720009643,street_lamp,,,,,,,,yes,,,,,,,,,
690,0101000020E61000009899E326B4D60DC0AA549ADE0F394440,node/3720009644,node/3720009644,street_lamp,,,,,,,,yes,,,,,,,,,
691,0101000020E61000008A3E7A1E37D70DC0BBB9539511394440,node/3720009645,node/3720009645,street_lamp,,,,,,,,yes,,,,,,,,,
692,0101000020E61000006B459BE3DCD60DC00EFA2D9512394440,node/3720009646,node/3720009646,street_lamp,,,,,,,,yes,,,,,,,,,
693,0101000020E6100000F2FFF4B061D70DC0C056AE5C14394440,node/3720009647,node/3720009647,street_lamp,,,,,,,,yes,,,,,,,,,
694,0101000020E61000009F6120BE02D70DC0D1A7FA3A15394440,node/3720009648,node/3720009648,street_lamp,,,,,,,,yes,,,,,,,,,
695,0101000020E61000001772B6CA5DD50DC01E9B2ED516394440,node/3720009649,node/3720009649,street_lamp,,,,,,,,yes,,,,,,,,,
696,0101000020E6100000462D286783D70DC01E9B2ED516394440,node/3720009650,node/3720009650,street_lamp,,,,,,,,yes,,,,,,,,,
697,0101000020E6100000DDD737E62BD70DC041B3902518394440,node/3720009651,node/3720009651,street_lamp,,,,,,,,yes,,,,,,,,,
698,0101000020E6100000E633EA6BA7D70DC05765F04119394440,node/3720009652,node/3720009652,street_lamp,,,,,,,,yes,,,,,,,,,
699,0101000020E610000036A2C56350D70DC0BD6CE0B31A394440,node/3720009654,node/3720009654,street_lamp,,,,,,,,yes,,,,,,,,,
700,0101000020E61000000936AE7FD7D70DC092B9E81A1C394440,node/3720009655,node/3720009655,street_lamp,,,,,,,,yes,,,,,,,,,
701,0101000020E61000000B5174136BD70DC0681A5E5A1E394440,node/3720009656,node/3720009656,street_lamp,,,,,,,,yes,,,,,,,,,
702,0101000020E61000001992EE42CED60DC032772D211F394440,node/3720009657,node/3720009657,street_lamp,,,,,,,,yes,,,,,,,,,
703,0101000020E6100000E8071AD8CFD70DC0E4ABD3371F394440,node/3720009658,node/3720009658,street_lamp,,,,,,,,yes,,,,,,,,,
704,0101000020E6100000ADACC8433AD70DC01949CCFD1F394440,node/3720009659,node/3720009659,street_lamp,,,,,,,,yes,,,,,,,,,
705,0101000020E61000007BDBA73EEBD50DC03DC38A0920394440,node/3720009660,node/3720009660,street_lamp,,,,,,,,yes,,,,,,,,,
706,0101000020E610000059828C800AD70DC07EE02A4F20394440,node/3720009661,node/3720009661,street_lamp,,,,,,,,yes,,,,,,,,,
707,0101000020E6100000FF232E5B46D50DC06009FF7D21394440,node/3720009662,node/3720009662,street_lamp,,,,,,,,yes,,,,,,,,,
708,0101000020E610000052F41B81D3D60DC066C6360422394440,node/3720009663,node/3720009663,street_lamp,,,,,,,,yes,,,,,,,,,
709,0101000020E6100000CA0924720BD70DC0958C52F822394440,node/3720009664,node/3720009664,street_lamp,,,,,,,,yes,,,,,,,,,
710,0101000020E61000002FEB596B83CE0DC09C537F7335384440,node/3720035843,node/3720035843,street_lamp,,,,,,,,yes,,,,,,,,,
711,0101000020E6100000951AEB2CC4D40DC03D5FB35C36384440,node/3720035844,node/3720035844,street_lamp,,,,,,,,yes,,,,,,,,,
712,0101000020E610000018867E5CD1CC0DC002B7932D37384440,node/3720035845,node/3720035845,street_lamp,,,,,,,,yes,,,,,,,,,
713,0101000020E61000005163E712B3D30DC0BFBB95253A384440,node/3720035846,node/3720035846,street_lamp,,,,,,,,yes,,,,,,,,,
714,0101000020E6100000BAC4477A07CE0DC059F0EC3C3B384440,node/3720035847,node/3720035847,street_lamp,,,,,,,,yes,,,,,,,,,
715,0101000020E610000073BA2C2636CF0DC0042ED9C23D384440,node/3720035848,node/3720035848,street_lamp,,,,,,,,yes,,,,,,,,,
716,0101000020E6100000A7BBA1DFADD20DC0045CEBE63D384440,node/3720035849,node/3720035849,street_lamp,,,,,,,,yes,,,,,,,,,
717,0101000020E6100000B9FAFBD698D10DC0D2B139BD41384440,node/3720035850,node/3720035850,street_lamp,,,,,,,,yes,,,,,,,,,
718,0101000020E61000003799A729B8CE0DC0018CC28943384440,node/3720035851,node/3720035851,street_lamp,,,,,,,,yes,,,,,,,,,
719,0101000020E610000039526CBBBFD00DC0719D90E744384440,node/3720035852,node/3720035852,street_lamp,,,,,,,,yes,,,,,,,,,
720,0101000020E6100000AFA998EF85CE0DC0A1359AB745384440,node/3720035853,node/3720035853,street_lamp,,,,,,,,yes,,,,,,,,,
721,0101000020E61000009341EE224CD10DC0A57098C349384440,node/3720035854,node/3720035854,street_lamp,,,,,,,,yes,,,,,,,,,
722,0101000020E610000056FE1076E5CE0DC08F0134A550384440,node/3720035855,node/3720035855,street_lamp,,,,,,,,yes,,,,,,,,,
723,0101000020E6100000D0CA62073ACF0DC09E6EEA4D56384440,node/3720035856,node/3720035856,street_lamp,,,,,,,,yes,,,,,,,,,
724,0101000020E610000041D19739B8CF0DC002FAD8B859384440,node/3720035857,node/3720035857,street_lamp,13,1,12,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
725,0101000020E6100000B05758703FD00DC0AE6B0FD65A384440,node/3720035858,node/3720035858,street_lamp,,,,,,,,yes,,,,,,,,,
726,0101000020E61000003A5A304C01D40DC0F5D8960167384440,node/3720035859,node/3720035859,street_lamp,,,,,,,,yes,,,,,,,,,
727,0101000020E6100000372A81DE65D00DC036806DB367384440,node/3720035860,node/3720035860,street_lamp,,,,,,,,yes,,,,,,,,,
728,0101000020E6100000326B2920EDCF0DC0F42E83D668384440,node/3720035861,node/3720035861,street_lamp,13,1,12,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
729,0101000020E61000009C476A46ABCF0DC0410E4A9869384440,node/3720035862,node/3720035862,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
730,0101000020E6100000CAA3C0A7DECF0DC0BB174E886F384440,node/3720035863,node/3720035863,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
731,0101000020E6100000A56E1DD25ED30DC008814BB670384440,node/3720035864,node/3720035864,street_lamp,,,,,,,,yes,,,,,,,,,
732,0101000020E610000003DC3D8A84D00DC006FF113C74384440,node/3720035865,node/3720035865,street_lamp,,,,,,,,yes,,,,,,,,,
733,0101000020E6100000B0C3E28112D00DC0EDFEC23C75384440,node/3720035866,node/3720035866,street_lamp,13,1,12,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
734,0101000020E61000000E46915ACDCF0DC02F4A75A675384440,node/3720035867,node/3720035867,street_lamp,4,1,4,high_pressure_sodium,sunset-sunrise,directed,-90,yes,,,,,,,,,
735,0101000020E61000009E2FACD161D40DC01B2F38DE78384440,node/3720035868,node/3720035868,street_lamp,,,,,,,,yes,,,,,,,,,
736,0101000020E610000094861A8524D30DC02C52729879384440,node/3720035869,node/3720035869,street_lamp,,,,,,,,yes,,,,,,,,,
737,0101000020E6100000DBAD1BA501D20DC049D576137C384440,node/3720035870,node/3720035870,street_lamp,,,,,,,,yes,,,,,,,,,
738,0101000020E61000002D3421F7BED20DC049319B5B7C384440,node/3720035871,node/3720035871,street_lamp,,,,,,,,yes,,,,,,,,,
739,0101000020E6100000B97482ECABD10DC06DD96B8B7C384440,node/3720035872,node/3720035872,street_lamp,,,,,,,,yes,,,,,,,,,
740,0101000020E6100000983BE93356D10DC0A81F2FFF7C384440,node/3720035874,node/3720035874,street_lamp,,,,,,,,yes,,,,,,,,,
741,0101000020E6100000AED7F4A0A0D40DC036165E937F384440,node/3720035875,node/3720035875,street_lamp,,,,,,,,yes,,,,,,,,,
742,0101000020E61000000181183268D20DC01711209E80384440,node/3720035876,node/3720035876,street_lamp,,,,,,,,yes,,,,,,,,,
743,0101000020E61000002894CF3CCAD20DC08EB1135E82384440,node/3720035877,node/3720035877,street_lamp,,,,,,,,yes,,,,,,,,,
744,0101000020E6100000AF905E7935D50DC02E196C8F83384440,node/3720035878,node/3720035878,street_lamp,,,,,,,,yes,,,,,,,,,
745,0101000020E6100000D20440CBA9D30DC08D35125784384440,node/3720035879,node/3720035879,street_lamp,,,,,,,,yes,,,,,,,,,
746,0101000020E61000003206312B6FD20DC0093D51C884384440,node/3720035880,node/3720035880,street_lamp,,,,,,,,yes,,,,,,,,,
747,0101000020E6100000D4FA1175D5D20DC0C655C09888384440,node/3720035881,node/3720035881,street_lamp,,,,,,,,yes,,,,,,,,,
748,0101000020E610000067A3CE37FDD40DC0A15F00868A384440,node/3720035882,node/3720035882,street_lamp,,,,,,,,yes,,,,,,,,,
749,0101000020E6100000E0F835EDBDD30DC06A9CF28D8D384440,node/3720035883,node/3720035883,street_lamp,,,,,,,,yes,,,,,,,,,
750,0101000020E6100000806154ADE0D20DC0F30934338E384440,node/3720035884,node/3720035884,street_lamp,,,,,,,,yes,,,,,,,,,
